index,model,estimate,archivedt
2020-07-21,ucsf,1.02753018255961,2022-11-01
2020-07-21,m.rt,1.0149885378838535,2022-11-01
2020-07-22,can,0.99,2022-11-01
2020-07-22,linlab,0.948221926407314,2022-11-01
2020-07-22,ucsf,1.01604252921371,2022-11-01
2020-07-22,m.rt,1,2022-11-01
2020-07-23,can,0.98,2022-11-01
2020-07-23,linlab,0.952250618541615,2022-11-01
2020-07-23,ucsf,1.00503300512359,2022-11-01
2020-07-23,m.rt,0.9899999999999999,2022-11-01
2020-07-24,can,0.97,2022-11-01
2020-07-24,linlab,0.919833081559054,2022-11-01
2020-07-24,ucsf,0.994898866589548,2022-11-01
2020-07-24,m.rt,0.98,2022-11-01
2020-07-25,can,0.96,2022-11-01
2020-07-25,linlab,0.943775002552647,2022-11-01
2020-07-25,ucsf,0.985948927898362,2022-11-01
2020-07-25,m.rt,0.9700000000000001,2022-11-01
2020-07-26,can,0.95,2022-11-01
2020-07-26,linlab,0.938228372020869,2022-11-01
2020-07-26,ucsf,0.978394961295612,2022-11-01
2020-07-26,m.rt,0.96,2022-11-01
2020-07-27,can,0.95,2022-11-01
2020-07-27,linlab,0.923884766286101,2022-11-01
2020-07-27,ucsf,0.972385945503214,2022-11-01
2020-07-27,m.rt,0.9533333333333333,2022-11-01
2020-07-28,can,0.95,2022-11-01
2020-07-28,linlab,0.872708719717005,2022-11-01
2020-07-28,ucsf,0.968053899141637,2022-11-01
2020-07-28,m.rt,0.9499999999999998,2022-11-01
2020-07-29,can,0.94,2022-11-01
2020-07-29,linlab,0.807362036969735,2022-11-01
2020-07-29,ucsf,0.965524080622532,2022-11-01
2020-07-29,m.rt,0.9466666666666667,2022-11-01
2020-07-30,can,0.94,2022-11-01
2020-07-30,linlab,0.83997921450512,2022-11-01
2020-07-30,ucsf,0.96486487545302,2022-11-01
2020-07-30,m.rt,0.9433333333333334,2022-11-01
2020-07-31,can,0.95,2022-11-01
2020-07-31,linlab,0.875488845920018,2022-11-01
2020-07-31,ucsf,0.966006715592635,2022-11-01
2020-07-31,m.rt,0.9433333333333334,2022-11-01
2020-08-01,can,0.95,2022-11-01
2020-08-01,linlab,0.890552049006969,2022-11-01
2020-08-01,ucsf,0.968671595930437,2022-11-01
2020-08-01,m.rt,0.9466666666666667,2022-11-01
2020-08-02,can,0.96,2022-11-01
2020-08-02,linlab,0.943830157628419,2022-11-01
2020-08-02,ucsf,0.972355720751374,2022-11-01
2020-08-02,m.rt,0.9533333333333333,2022-11-01
2020-08-03,can,0.96,2022-11-01
2020-08-03,linlab,1.08922927035156,2022-11-01
2020-08-03,ucsf,0.976366312977597,2022-11-01
2020-08-03,m.rt,0.9621221043258656,2022-11-01
2020-08-04,can,0.97,2022-11-01
2020-08-04,linlab,1.14858528774583,2022-11-01
2020-08-04,ucsf,0.979901245781937,2022-11-01
2020-08-04,m.rt,0.9720891862531781,2022-11-01
2020-08-05,can,0.97,2022-11-01
2020-08-05,linlab,1.15842075222879,2022-11-01
2020-08-05,ucsf,0.982160251085166,2022-11-01
2020-08-05,m.rt,0.9794759366149001,2022-11-01
2020-08-06,can,0.98,2022-11-01
2020-08-06,linlab,1.07756903599378,2022-11-01
2020-08-06,ucsf,0.982456860316049,2022-11-01
2020-08-06,m.rt,0.9815061190610507,2022-11-01
2020-08-07,can,0.98,2022-11-01
2020-08-07,linlab,1.17659040849597,2022-11-01
2020-08-07,ucsf,0.980313308866012,2022-11-01
2020-08-07,m.rt,0.981643473422409,2022-11-01
2020-08-08,can,0.98,2022-11-01
2020-08-08,linlab,1.12961836976317,2022-11-01
2020-08-08,ucsf,0.97552045996515,2022-11-01
2020-08-08,m.rt,0.9809233897273536,2022-11-01
2020-08-09,can,0.98,2022-11-01
2020-08-09,linlab,1.07675466311913,2022-11-01
2020-08-09,ucsf,0.968164436007729,2022-11-01
2020-08-09,m.rt,0.9801044362886707,2022-11-01
2020-08-10,can,0.98,2022-11-01
2020-08-10,linlab,0.948649060349617,2022-11-01
2020-08-10,ucsf,0.958616133633634,2022-11-01
2020-08-10,m.rt,0.9728720445445447,2022-11-01
2020-08-11,can,0.97,2022-11-01
2020-08-11,linlab,0.895526021542905,2022-11-01
2020-08-11,ucsf,0.947470368068646,2022-11-01
2020-08-11,m.rt,0.96202883390076,2022-11-01
2020-08-12,can,0.97,2022-11-01
2020-08-12,linlab,0.878736772613494,2022-11-01
2020-08-12,ucsf,0.935438474030951,2022-11-01
2020-08-12,m.rt,0.9471749919110769,2022-11-01
2020-08-13,can,0.96,2022-11-01
2020-08-13,linlab,0.894150997631496,2022-11-01
2020-08-13,ucsf,0.923227153559617,2022-11-01
2020-08-13,m.rt,0.935378665219738,2022-11-01
2020-08-14,can,0.95,2022-11-01
2020-08-14,linlab,0.775427436746204,2022-11-01
2020-08-14,ucsf,0.911448122483767,2022-11-01
2020-08-14,m.rt,0.9233712500247785,2022-11-01
2020-08-15,can,0.93,2022-11-01
2020-08-15,linlab,0.788142501099868,2022-11-01
2020-08-15,ucsf,0.900559281731377,2022-11-01
2020-08-15,m.rt,0.9117448525915871,2022-11-01
2020-08-16,can,0.92,2022-11-01
2020-08-16,linlab,0.804845411309268,2022-11-01
2020-08-16,ucsf,0.890836885352607,2022-11-01
2020-08-16,m.rt,0.9009480965225837,2022-11-01
2020-08-17,can,0.91,2022-11-01
2020-08-17,linlab,0.834151326588627,2022-11-01
2020-08-17,ucsf,0.882380192166527,2022-11-01
2020-08-17,m.rt,0.891258786416837,2022-11-01
2020-08-18,can,0.9,2022-11-01
2020-08-18,linlab,0.854795519969705,2022-11-01
2020-08-18,ucsf,0.875151674597247,2022-11-01
2020-08-18,m.rt,0.8827895840387936,2022-11-01
2020-08-19,can,0.89,2022-11-01
2020-08-19,linlab,0.84297550717416,2022-11-01
2020-08-19,ucsf,0.869037150961218,2022-11-01
2020-08-19,m.rt,0.8755230059083307,2022-11-01
2020-08-20,can,0.88,2022-11-01
2020-08-20,linlab,0.865047514062394,2022-11-01
2020-08-20,ucsf,0.863892748365682,2022-11-01
2020-08-20,m.rt,0.8697454465402864,2022-11-01
2020-08-21,can,0.87,2022-11-01
2020-08-21,linlab,0.851603966940292,2022-11-01
2020-08-21,ucsf,0.859569262176406,2022-11-01
2020-08-21,m.rt,0.8645513090666727,2022-11-01
2020-08-22,can,0.87,2022-11-01
2020-08-22,linlab,0.861310897797817,2022-11-01
2020-08-22,ucsf,0.855918567679091,2022-11-01
2020-08-22,m.rt,0.861975891345539,2022-11-01
2020-08-23,can,0.86,2022-11-01
2020-08-23,linlab,0.863529564322689,2022-11-01
2020-08-23,ucsf,0.852800269720779,2022-11-01
2020-08-23,m.rt,0.8602933866580743,2022-11-01
2020-08-24,can,0.86,2022-11-01
2020-08-24,linlab,0.871435960556617,2022-11-01
2020-08-24,ucsf,0.850093748438913,2022-11-01
2020-08-24,m.rt,0.8604369659326055,2022-11-01
2020-08-25,can,0.86,2022-11-01
2020-08-25,linlab,0.84525956829909,2022-11-01
2020-08-25,ucsf,0.847705685051333,2022-11-01
2020-08-25,m.rt,0.855901895017111,2022-11-01
2020-08-26,can,0.86,2022-11-01
2020-08-26,linlab,0.894370379313561,2022-11-01
2020-08-26,ucsf,0.845559426850826,2022-11-01
2020-08-26,m.rt,0.855901895017111,2022-11-01
2020-08-27,can,0.86,2022-11-01
2020-08-27,linlab,0.904403468104195,2022-11-01
2020-08-27,ucsf,0.843578484668284,2022-11-01
2020-08-27,m.rt,0.855901895017111,2022-11-01
2020-08-28,can,0.86,2022-11-01
2020-08-28,linlab,0.919106353024537,2022-11-01
2020-08-28,ucsf,0.841686525382792,2022-11-01
2020-08-28,m.rt,0.86,2022-11-01
2020-08-29,can,0.86,2022-11-01
2020-08-29,linlab,0.903478561276468,2022-11-01
2020-08-29,ucsf,0.839825130996342,2022-11-01
2020-08-29,m.rt,0.86,2022-11-01
2020-08-30,can,0.86,2022-11-01
2020-08-30,linlab,0.887568365982391,2022-11-01
2020-08-30,ucsf,0.837994320318425,2022-11-01
2020-08-30,m.rt,0.86,2022-11-01
2020-08-31,can,0.86,2022-11-01
2020-08-31,linlab,0.868427323828526,2022-11-01
2020-08-31,ucsf,0.836291039273881,2022-11-01
2020-08-31,m.rt,0.86,2022-11-01
2020-09-01,can,0.86,2022-11-01
2020-09-01,linlab,0.818304823848491,2022-11-01
2020-09-01,ucsf,0.834924838272644,2022-11-01
2020-09-01,m.rt,0.851641612757548,2022-11-01
2020-09-02,can,0.87,2022-11-01
2020-09-02,linlab,0.791670490162194,2022-11-01
2020-09-02,ucsf,0.834194937971133,2022-11-01
2020-09-02,m.rt,0.8430399254145923,2022-11-01
2020-09-03,can,0.87,2022-11-01
2020-09-03,linlab,0.772284993929885,2022-11-01
2020-09-03,ucsf,0.834428450098512,2022-11-01
2020-09-03,m.rt,0.8345160754474296,2022-11-01
2020-09-04,can,0.87,2022-11-01
2020-09-04,linlab,0.784208914213207,2022-11-01
2020-09-04,ucsf,0.835898250726117,2022-11-01
2020-09-04,m.rt,0.8348405462652541,2022-11-01
2020-09-05,can,0.87,2022-11-01
2020-09-05,linlab,0.810022685792662,2022-11-01
2020-09-05,ucsf,0.838744404472937,2022-11-01
2020-09-05,m.rt,0.8363570350991886,2022-11-01
2020-09-06,can,0.87,2022-11-01
2020-09-06,linlab,0.83467037063851,2022-11-01
2020-09-06,ucsf,0.842934373575801,2022-11-01
2020-09-06,m.rt,0.8391923429249517,2022-11-01
2020-09-07,can,0.88,2022-11-01
2020-09-07,linlab,0.857382473751897,2022-11-01
2020-09-07,ucsf,0.848281108701494,2022-11-01
2020-09-07,m.rt,0.8463537506002116,2022-11-01
2020-09-08,can,0.88,2022-11-01
2020-09-08,linlab,0.927358982187714,2022-11-01
2020-09-08,ucsf,0.85451047472056,2022-11-01
2020-09-08,m.rt,0.8601056157758994,2022-11-01
2020-09-09,can,0.89,2022-11-01
2020-09-09,linlab,0.939019546307463,2022-11-01
2020-09-09,ucsf,0.861335281979351,2022-11-01
2020-09-09,m.rt,0.8757941579172991,2022-11-01
2020-09-10,can,0.89,2022-11-01
2020-09-10,linlab,0.961357252600364,2022-11-01
2020-09-10,ucsf,0.868497509902114,2022-11-01
2020-09-10,m.rt,0.8866666666666667,2022-11-01
2020-09-11,can,0.9,2022-11-01
2020-09-11,linlab,0.97005863795441,2022-11-01
2020-09-11,ucsf,0.875773182750751,2022-11-01
2020-09-11,m.rt,0.8933333333333334,2022-11-01
2020-09-12,can,0.91,2022-11-01
2020-09-12,linlab,0.956974368469591,2022-11-01
2020-09-12,ucsf,0.882950158427708,2022-11-01
2020-09-12,m.rt,0.9,2022-11-01
2020-09-13,can,0.92,2022-11-01
2020-09-13,linlab,0.978726815970127,2022-11-01
2020-09-13,ucsf,0.889814835494513,2022-11-01
2020-09-13,m.rt,0.91,2022-11-01
2020-09-14,can,0.93,2022-11-01
2020-09-14,linlab,0.997588369657063,2022-11-01
2020-09-14,ucsf,0.8961636894946,2022-11-01
2020-09-14,m.rt,0.92,2022-11-01
2020-09-15,can,0.94,2022-11-01
2020-09-15,linlab,1.00806296494022,2022-11-01
2020-09-15,ucsf,0.901838581429902,2022-11-01
2020-09-15,m.rt,0.93,2022-11-01
2020-09-16,can,0.94,2022-11-01
2020-09-16,linlab,1.00290393669839,2022-11-01
2020-09-16,ucsf,0.906763633971921,2022-11-01
2020-09-16,m.rt,0.9366666666666666,2022-11-01
2020-09-17,can,0.95,2022-11-01
2020-09-17,linlab,0.994982552875491,2022-11-01
2020-09-17,ucsf,0.910961127736816,2022-11-01
2020-09-17,m.rt,0.9433333333333334,2022-11-01
2020-09-18,can,0.96,2022-11-01
2020-09-18,linlab,0.992299529016258,2022-11-01
2020-09-18,ucsf,0.914540768754655,2022-11-01
2020-09-18,m.rt,0.9499999999999998,2022-11-01
2020-09-19,can,0.96,2022-11-01
2020-09-19,linlab,0.989279200712383,2022-11-01
2020-09-19,ucsf,0.917656826814978,2022-11-01
2020-09-19,m.rt,0.9566666666666667,2022-11-01
2020-09-20,can,0.97,2022-11-01
2020-09-20,linlab,0.974627373081942,2022-11-01
2020-09-20,ucsf,0.920465286616511,2022-11-01
2020-09-20,m.rt,0.9633333333333333,2022-11-01
2020-09-21,can,0.97,2022-11-01
2020-09-21,linlab,0.957856833794277,2022-11-01
2020-09-21,ucsf,0.923096315548718,2022-11-01
2020-09-21,m.rt,0.9626189445980923,2022-11-01
2020-09-22,can,0.97,2022-11-01
2020-09-22,linlab,0.970148467551514,2022-11-01
2020-09-22,ucsf,0.925652780456264,2022-11-01
2020-09-22,m.rt,0.9659522779314257,2022-11-01
2020-09-23,can,0.97,2022-11-01
2020-09-23,linlab,0.969633717342082,2022-11-01
2020-09-23,ucsf,0.928219006268409,2022-11-01
2020-09-23,m.rt,0.9658301837121197,2022-11-01
2020-09-24,can,0.98,2022-11-01
2020-09-24,linlab,0.970327672776135,2022-11-01
2020-09-24,ucsf,0.930864779276031,2022-11-01
2020-09-24,m.rt,0.9699871300394056,2022-11-01
2020-09-25,can,0.98,2022-11-01
2020-09-25,linlab,0.971322690109596,2022-11-01
2020-09-25,ucsf,0.933641588561667,2022-11-01
2020-09-25,m.rt,0.9704280267426043,2022-11-01
2020-09-26,can,0.98,2022-11-01
2020-09-26,linlab,0.985895354154068,2022-11-01
2020-09-26,ucsf,0.936562769123079,2022-11-01
2020-09-26,m.rt,0.9738834542952436,2022-11-01
2020-09-27,can,0.98,2022-11-01
2020-09-27,linlab,0.987122773289551,2022-11-01
2020-09-27,ucsf,0.93959193568325,2022-11-01
2020-09-27,m.rt,0.9771075633698653,2022-11-01
2020-09-28,can,0.98,2022-11-01
2020-09-28,linlab,0.969717225739834,2022-11-01
2020-09-28,ucsf,0.942654778612548,2022-11-01
2020-09-28,m.rt,0.9765724085799447,2022-11-01
2020-09-29,can,0.98,2022-11-01
2020-09-29,linlab,0.957367997020959,2022-11-01
2020-09-29,ucsf,0.945680977512816,2022-11-01
2020-09-29,m.rt,0.969028407586931,2022-11-01
2020-09-30,can,0.98,2022-11-01
2020-09-30,linlab,0.99553090858613,2022-11-01
2020-09-30,ucsf,0.948640955680518,2022-11-01
2020-09-30,m.rt,0.969028407586931,2022-11-01
2020-10-01,can,0.98,2022-11-01
2020-10-01,linlab,1.01507175472761,2022-11-01
2020-10-01,ucsf,0.95155764184403,2022-11-01
2020-10-01,m.rt,0.9724559990069862,2022-11-01
2020-10-02,can,0.98,2022-11-01
2020-10-02,linlab,1.01373499401227,2022-11-01
2020-10-02,ucsf,0.954493348931647,2022-11-01
2020-10-02,m.rt,0.98,2022-11-01
2020-10-03,can,0.99,2022-11-01
2020-10-03,linlab,0.990626717580011,2022-11-01
2020-10-03,ucsf,0.9575173276576,2022-11-01
2020-10-03,m.rt,0.9833333333333334,2022-11-01
2020-10-04,can,0.99,2022-11-01
2020-10-04,linlab,1.01659737217778,2022-11-01
2020-10-04,ucsf,0.960683944137212,2022-11-01
2020-10-04,m.rt,0.9866666666666667,2022-11-01
2020-10-05,can,0.99,2022-11-01
2020-10-05,linlab,1.04733792374839,2022-11-01
2020-10-05,ucsf,0.964031210070235,2022-11-01
2020-10-05,m.rt,0.9899999999999999,2022-11-01
2020-10-06,can,1,2022-11-01
2020-10-06,linlab,1.03288123018164,2022-11-01
2020-10-06,ucsf,0.967603228798796,2022-11-01
2020-10-06,m.rt,0.9933333333333333,2022-11-01
2020-10-07,can,1,2022-11-01
2020-10-07,linlab,1.00760859200633,2022-11-01
2020-10-07,ucsf,0.971474962153088,2022-11-01
2020-10-07,m.rt,0.9966666666666667,2022-11-01
2020-10-08,can,1.01,2022-11-01
2020-10-08,linlab,0.979681063286608,2022-11-01
2020-10-08,ucsf,0.975755172501,2022-11-01
2020-10-08,m.rt,0.9932270210955361,2022-11-01
2020-10-09,can,1.01,2022-11-01
2020-10-09,linlab,0.942231977914301,2022-11-01
2020-10-09,ucsf,0.980557072036532,2022-11-01
2020-10-09,m.rt,0.9867460451077132,2022-11-01
2020-10-10,can,1.02,2022-11-01
2020-10-10,linlab,0.920784149808004,2022-11-01
2020-10-10,ucsf,0.985956664672162,2022-11-01
2020-10-10,m.rt,0.9820649333317674,2022-11-01
2020-10-11,can,1.03,2022-11-01
2020-10-11,linlab,0.939725602319449,2022-11-01
2020-10-11,ucsf,0.991964195555799,2022-11-01
2020-10-11,m.rt,0.986159310754831,2022-11-01
2020-10-12,can,1.04,2022-11-01
2020-10-12,linlab,0.985709803950286,2022-11-01
2020-10-12,ucsf,0.998519513069646,2022-11-01
2020-10-12,m.rt,0.9921467910992025,2022-11-01
2020-10-13,can,1.04,2022-11-01
2020-10-13,linlab,1.03278920399531,2022-11-01
2020-10-13,ucsf,1.00550084417694,2022-11-01
2020-10-13,m.rt,1.0077576375402517,2022-11-01
2020-10-14,can,1.05,2022-11-01
2020-10-14,linlab,1.01213443054071,2022-11-01
2020-10-14,ucsf,1.01271711242584,2022-11-01
2020-10-14,m.rt,1.014675276496932,2022-11-01
2020-10-15,can,1.06,2022-11-01
2020-10-15,linlab,1.13980253982836,2022-11-01
2020-10-15,ucsf,1.01988796404805,2022-11-01
2020-10-15,m.rt,1.0351687721403833,2022-11-01
2020-10-16,can,1.07,2022-11-01
2020-10-16,linlab,1.23743060524596,2022-11-01
2020-10-16,ucsf,1.02664179250291,2022-11-01
2020-10-16,m.rt,1.0475723708086135,2022-11-01
2020-10-17,can,1.07,2022-11-01
2020-10-17,linlab,1.26739575444409,2022-11-01
2020-10-17,ucsf,1.03255891272296,2022-11-01
2020-10-17,m.rt,1.0666666666666667,2022-11-01
2020-10-18,can,1.08,2022-11-01
2020-10-18,linlab,1.18099871555448,2022-11-01
2020-10-18,ucsf,1.03726632802883,2022-11-01
2020-10-18,m.rt,1.0733333333333335,2022-11-01
2020-10-19,can,1.08,2022-11-01
2020-10-19,linlab,1.13579730333953,2022-11-01
2020-10-19,ucsf,1.04056221062891,2022-11-01
2020-10-19,m.rt,1.0766666666666669,2022-11-01
2020-10-20,can,1.09,2022-11-01
2020-10-20,linlab,1.13607432719897,2022-11-01
2020-10-20,ucsf,1.0425012951223,2022-11-01
2020-10-20,m.rt,1.0833333333333333,2022-11-01
2020-10-21,can,1.09,2022-11-01
2020-10-21,linlab,1.14968581994329,2022-11-01
2020-10-21,ucsf,1.0434039689181,2022-11-01
2020-10-21,m.rt,1.0866666666666667,2022-11-01
2020-10-22,can,1.09,2022-11-01
2020-10-22,linlab,1.05132699280866,2022-11-01
2020-10-22,ucsf,1.04378656350649,2022-11-01
2020-10-22,m.rt,1.0771089976028867,2022-11-01
2020-10-23,can,1.1,2022-11-01
2020-10-23,linlab,1.00939150620514,2022-11-01
2020-10-23,ucsf,1.04424170660635,2022-11-01
2020-10-23,m.rt,1.0618562331383368,2022-11-01
2020-10-24,can,1.1,2022-11-01
2020-10-24,linlab,0.992475383866004,2022-11-01
2020-10-24,ucsf,1.04530819610976,2022-11-01
2020-10-24,m.rt,1.0469589651749234,2022-11-01
2020-10-25,can,1.1,2022-11-01
2020-10-25,linlab,1.03841885286868,2022-11-01
2020-10-25,ucsf,1.04737875173306,2022-11-01
2020-10-25,m.rt,1.04564288481639,2022-11-01
2020-10-26,can,1.11,2022-11-01
2020-10-26,linlab,1.07021120705518,2022-11-01
2020-10-26,ucsf,1.05068568566098,2022-11-01
2020-10-26,m.rt,1.0542993849659998,2022-11-01
2020-10-27,can,1.11,2022-11-01
2020-10-27,linlab,1.08904649199297,2022-11-01
2020-10-27,ucsf,1.05533436819759,2022-11-01
2020-10-27,m.rt,1.06887881692707,2022-11-01
2020-10-28,can,1.11,2022-11-01
2020-10-28,linlab,1.09563544389281,2022-11-01
2020-10-28,ucsf,1.06132893541522,2022-11-01
2020-10-28,m.rt,1.08496438098032,2022-11-01
2020-10-29,can,1.12,2022-11-01
2020-10-29,linlab,1.15944708039209,2022-11-01
2020-10-29,ucsf,1.06857337585921,2022-11-01
2020-10-29,m.rt,1.10156064529526,2022-11-01
2020-10-30,can,1.13,2022-11-01
2020-10-30,linlab,1.15583442296068,2022-11-01
2020-10-30,ucsf,1.07687262809166,2022-11-01
2020-10-30,m.rt,1.1152118146309367,2022-11-01
2020-10-31,can,1.14,2022-11-01
2020-10-31,linlab,1.24244337383403,2022-11-01
2020-10-31,ucsf,1.08595516486852,2022-11-01
2020-10-31,m.rt,1.13,2022-11-01
2020-11-01,can,1.15,2022-11-01
2020-11-01,linlab,1.23281376960533,2022-11-01
2020-11-01,ucsf,1.09551912217635,2022-11-01
2020-11-01,m.rt,1.14,2022-11-01
2020-11-02,can,1.16,2022-11-01
2020-11-02,linlab,1.21960519905351,2022-11-01
2020-11-02,ucsf,1.10528982275006,2022-11-01
2020-11-02,m.rt,1.15,2022-11-01
2020-11-03,can,1.17,2022-11-01
2020-11-03,linlab,1.23353106655328,2022-11-01
2020-11-03,ucsf,1.11505985870069,2022-11-01
2020-11-03,m.rt,1.16,2022-11-01
2020-11-04,can,1.18,2022-11-01
2020-11-04,linlab,1.23445391490047,2022-11-01
2020-11-04,ucsf,1.1246910007965,2022-11-01
2020-11-04,m.rt,1.17,2022-11-01
2020-11-05,can,1.19,2022-11-01
2020-11-05,linlab,1.19403543149271,2022-11-01
2020-11-05,ucsf,1.13408575390767,2022-11-01
2020-11-05,m.rt,1.18,2022-11-01
2020-11-06,can,1.2,2022-11-01
2020-11-06,linlab,1.24367615562442,2022-11-01
2020-11-06,ucsf,1.14314662792158,2022-11-01
2020-11-06,m.rt,1.19,2022-11-01
2020-11-07,can,1.21,2022-11-01
2020-11-07,linlab,1.24275279878121,2022-11-01
2020-11-07,ucsf,1.15175037777763,2022-11-01
2020-11-07,m.rt,1.2,2022-11-01
2020-11-08,can,1.22,2022-11-01
2020-11-08,linlab,1.25936936516978,2022-11-01
2020-11-08,ucsf,1.15974070185221,2022-11-01
2020-11-08,m.rt,1.21,2022-11-01
2020-11-09,can,1.23,2022-11-01
2020-11-09,linlab,1.27771828224418,2022-11-01
2020-11-09,ucsf,1.16695070682061,2022-11-01
2020-11-09,m.rt,1.22,2022-11-01
2020-11-10,can,1.23,2022-11-01
2020-11-10,linlab,1.27050620479857,2022-11-01
2020-11-10,ucsf,1.17323002116783,2022-11-01
2020-11-10,m.rt,1.2266666666666666,2022-11-01
2020-11-11,can,1.24,2022-11-01
2020-11-11,linlab,1.29530573852827,2022-11-01
2020-11-11,ucsf,1.17845933324818,2022-11-01
2020-11-11,m.rt,1.2333333333333334,2022-11-01
2020-11-12,can,1.24,2022-11-01
2020-11-12,linlab,1.33609440015706,2022-11-01
2020-11-12,ucsf,1.18255845613284,2022-11-01
2020-11-12,m.rt,1.2366666666666666,2022-11-01
2020-11-13,can,1.24,2022-11-01
2020-11-13,linlab,1.34395709673848,2022-11-01
2020-11-13,ucsf,1.18549095311317,2022-11-01
2020-11-13,m.rt,1.24,2022-11-01
2020-11-14,can,1.24,2022-11-01
2020-11-14,linlab,1.31241126596791,2022-11-01
2020-11-14,ucsf,1.18726513517421,2022-11-01
2020-11-14,m.rt,1.24,2022-11-01
2020-11-15,can,1.24,2022-11-01
2020-11-15,linlab,1.21873590671215,2022-11-01
2020-11-15,ucsf,1.18794047731011,2022-11-01
2020-11-15,m.rt,1.23291196890405,2022-11-01
2020-11-16,can,1.23,2022-11-01
2020-11-16,linlab,1.25870302034085,2022-11-01
2020-11-16,ucsf,1.18764710560655,2022-11-01
2020-11-16,m.rt,1.2295786355707168,2022-11-01
2020-11-17,can,1.23,2022-11-01
2020-11-17,linlab,1.30235859708289,2022-11-01
2020-11-17,ucsf,1.18660187502838,2022-11-01
2020-11-17,m.rt,1.2262453022373834,2022-11-01
2020-11-18,can,1.22,2022-11-01
2020-11-18,linlab,1.26889452752407,2022-11-01
2020-11-18,ucsf,1.18511112315504,2022-11-01
2020-11-18,m.rt,1.2266666666666666,2022-11-01
2020-11-19,can,1.22,2022-11-01
2020-11-19,linlab,1.18436027440283,2022-11-01
2020-11-19,ucsf,1.18354777125701,2022-11-01
2020-11-19,m.rt,1.2114534248009434,2022-11-01
2020-11-20,can,1.22,2022-11-01
2020-11-20,linlab,1.10530868206696,2022-11-01
2020-11-20,ucsf,1.18232103337829,2022-11-01
2020-11-20,m.rt,1.19556043592704,2022-11-01
2020-11-21,can,1.21,2022-11-01
2020-11-21,linlab,1.09395210676704,2022-11-01
2020-11-21,ucsf,1.18183927799833,2022-11-01
2020-11-21,m.rt,1.1828401952598167,2022-11-01
2020-11-22,can,1.21,2022-11-01
2020-11-22,linlab,1.14090243827131,2022-11-01
2020-11-22,ucsf,1.18247635769849,2022-11-01
2020-11-22,m.rt,1.1822122230250367,2022-11-01
2020-11-23,can,1.21,2022-11-01
2020-11-23,linlab,1.0924521823857,2022-11-01
2020-11-23,ucsf,1.18454013632026,2022-11-01
2020-11-23,m.rt,1.1829519240056934,2022-11-01
2020-11-24,can,1.21,2022-11-01
2020-11-24,linlab,1.11592573701176,2022-11-01
2020-11-24,ucsf,1.18823516014608,2022-11-01
2020-11-24,m.rt,1.18508388472161,2022-11-01
2020-11-25,can,1.21,2022-11-01
2020-11-25,linlab,1.1432665118828,2022-11-01
2020-11-25,ucsf,1.1936044475894,2022-11-01
2020-11-25,m.rt,1.18879324801858,2022-11-01
2020-11-26,can,1.22,2022-11-01
2020-11-26,linlab,1.22762387189688,2022-11-01
2020-11-26,ucsf,1.20048842162271,2022-11-01
2020-11-26,m.rt,1.2006132025784935,2022-11-01
2020-11-27,can,1.22,2022-11-01
2020-11-27,linlab,1.30893956532241,2022-11-01
2020-11-27,ucsf,1.20853850825954,2022-11-01
2020-11-27,m.rt,1.2112014825298,2022-11-01
2020-11-28,can,1.23,2022-11-01
2020-11-28,linlab,1.3602974700733,2022-11-01
2020-11-28,ucsf,1.21727117530073,2022-11-01
2020-11-28,m.rt,1.2233333333333334,2022-11-01
2020-11-29,can,1.23,2022-11-01
2020-11-29,linlab,1.35434264678797,2022-11-01
2020-11-29,ucsf,1.22614097436759,2022-11-01
2020-11-29,m.rt,1.2266666666666666,2022-11-01
2020-11-30,can,1.24,2022-11-01
2020-11-30,linlab,1.34535595850029,2022-11-01
2020-11-30,ucsf,1.23460329087141,2022-11-01
2020-11-30,m.rt,1.2333333333333334,2022-11-01
2020-12-01,can,1.25,2022-11-01
2020-12-01,linlab,1.3341235595693,2022-11-01
2020-12-01,ucsf,1.24217522113072,2022-11-01
2020-12-01,m.rt,1.24,2022-11-01
2020-12-02,can,1.25,2022-11-01
2020-12-02,linlab,1.32616851556401,2022-11-01
2020-12-02,ucsf,1.24847873709001,2022-11-01
2020-12-02,m.rt,1.2466666666666668,2022-11-01
2020-12-03,can,1.25,2022-11-01
2020-12-03,linlab,1.33395209575806,2022-11-01
